drop_type,mob_vnum,mob_name,mob_level,mob_exp,drop_slot,item_vnum,item_name,drop_rate,rate_scale,group_num,group_type
direct,354,Sicrin,284,80073000,1,1063,,7000,roll_0_10000,,
direct,354,Sicrin,284,80073000,2,1064,,7000,roll_0_10000,,
direct,354,Sicrin,284,80073000,3,1065,,7000,roll_0_10000,,
direct,354,Sicrin,284,80073000,4,1066,,7000,roll_0_10000,,
direct,354,Sicrin,284,80073000,5,1147,,7000,roll_0_10000,,
direct,354,Sicrin,284,80073000,6,1152,,7000,roll_0_10000,,
direct,354,Sicrin,284,80073000,7,1067,,10000,roll_0_10000,,
direct,354,Sicrin,284,80073000,8,220,,2500,roll_0_10000,,
direct,354,Sicrin,284,80073000,9,221,,1000,roll_0_10000,,
direct,355,Shakload,285,80934000,0,1062,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,1,1063,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,2,1064,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,3,1065,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,4,1066,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,5,1147,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,6,1152,,7000,roll_0_10000,,
direct,355,Shakload,285,80934000,7,1067,,10000,roll_0_10000,,
direct,355,Shakload,285,80934000,8,220,,2500,roll_0_10000,,
direct,355,Shakload,285,80934000,9,221,,1000,roll_0_10000,,
direct,356,Beradin,287,82656000,0,1062,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,1,1063,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,2,1064,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,3,1065,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,4,1066,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,5,1147,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,6,1152,,7000,roll_0_10000,,
direct,356,Beradin,287,82656000,7,1067,,10000,roll_0_10000,,
direct,356,Beradin,287,82656000,8,220,,2500,roll_0_10000,,
direct,356,Beradin,287,82656000,9,221,,1000,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,0,978,,10000,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,1,881,,2500,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,2,882,,2500,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,3,883,,2500,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,4,896,,2500,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,5,216,,10000,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,6,217,,10000,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,7,218,,6500,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,8,219,,2000,roll_0_10000,,
direct,357,Garpon Guardman,261,12870000,9,220,,500,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,0,978,,10000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,1,884,,2000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,2,885,,2000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,3,886,,2000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,4,897,,2000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,5,216,,10000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,6,217,,10000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,7,218,,6500,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,8,219,,2000,roll_0_10000,,
direct,358,Garpon Spearhead,254,12030000,9,220,,500,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,0,978,,10000,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,1,887,,1500,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,2,888,,1500,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,3,898,,1500,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,4,889,,1500,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,5,217,,10000,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,6,218,,10000,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,7,219,,6500,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,8,220,,2000,roll_0_10000,,
direct,359,Garpon Spearman,250,11550000,9,221,,500,roll_0_10000,,
direct,360,Ice Tower,245,7300000,0,978,,10000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,1,887,,1000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,2,888,,1000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,3,898,,1000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,4,889,,1000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,5,216,,10000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,6,217,,10000,roll_0_10000,,
direct,360,Ice Tower,245,7300000,7,218,,5500,roll_0_10000,,
direct,360,Ice Tower,245,7300000,8,219,,1500,roll_0_10000,,
direct,360,Ice Tower,245,7300000,9,220,,500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,0,978,,10000,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,1,884,,500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,2,885,,500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,3,886,,500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,4,897,,500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,5,216,,10000,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,6,217,,10000,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,7,218,,5500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,8,219,,1500,roll_0_10000,,
direct,361,Lighting Tower,248,7540000,9,220,,500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,0,984,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,1,985,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,2,986,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,3,987,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,4,988,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,5,989,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,6,990,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,7,991,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,8,992,,2500,roll_0_10000,,
direct,362,Frozen Yeti,240,10830000,9,993,,2500,roll_0_10000,,
direct,363,Yeti,210,7200000,0,994,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,1,995,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,2,996,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,3,997,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,4,998,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,5,999,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,6,984,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,7,985,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,8,986,,2000,roll_0_10000,,
direct,363,Yeti,210,7200000,9,987,,2000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,0,978,,5500,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,1,890,,1000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,2,891,,1000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,3,892,,1000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,4,899,,1000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,5,216,,10000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,6,217,,10000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,7,218,,3000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,8,219,,1000,roll_0_10000,,
direct,364,Garpon Soldier,231,9405000,9,220,,500,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,0,215,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,1,216,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,2,217,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,3,218,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,4,219,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,5,220,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,6,221,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,7,478,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,8,479,,0,roll_0_10000,,
direct,370,Tiger Bunny,200,4200000,9,480,,0,roll_0_10000,,
direct,381,Sneak,190,6000000,0,624,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,1,629,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,2,633,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,3,880,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,5,881,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,6,885,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,7,889,,10000,roll_0_10000,,
direct,381,Sneak,190,6000000,8,899,,10000,roll_0_10000,,
direct,383,Shilon Castle Gatekeeper,0,1,0,471,,0,roll_0_10000,,
direct,383,Shilon Castle Gatekeeper,0,1,1,472,,0,roll_0_10000,,
direct,383,Shilon Castle Gatekeeper,0,1,2,473,,0,roll_0_10000,,
direct,383,Shilon Castle Gatekeeper,0,1,3,474,,0,roll_0_10000,,
direct,385,Kiold,310,94953000,0,1175,,1000,roll_0_10000,,
direct,385,Kiold,310,94953000,1,1179,,1000,roll_0_10000,,
direct,385,Kiold,310,94953000,2,631,,1500,roll_0_10000,,
direct,385,Kiold,310,94953000,3,635,,1500,roll_0_10000,,
direct,385,Kiold,310,94953000,4,626,,1500,roll_0_10000,,
direct,385,Kiold,310,94953000,5,878,,1500,roll_0_10000,,
direct,385,Kiold,310,94953000,6,817,,6500,roll_0_10000,,
direct,385,Kiold,310,94953000,7,804,,4000,roll_0_10000,,
direct,385,Kiold,310,94953000,8,785,,10000,roll_0_10000,,
direct,385,Kiold,310,94953000,9,221,,2500,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,0,1189,,1000,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,1,1185,,1000,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,2,881,,1500,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,3,885,,1500,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,4,889,,1500,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,5,899,,1500,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,6,1069,,3500,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,7,805,,10000,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,8,782,,10000,roll_0_10000,,
direct,386,Todd Kiold,320,101178000,9,221,,3500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,0,1188,,1000,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,1,1184,,1000,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,2,890,,1500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,3,882,,1500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,4,886,,1500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,5,898,,1500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,6,1070,,4500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,7,806,,4500,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,8,779,,10000,roll_0_10000,,
direct,387,Bone Kiold,330,107600400,9,221,,4500,roll_0_10000,,
direct,388,Brute,298,10628800,0,1169,,1000,roll_0_10000,,
direct,388,Brute,298,10628800,1,1173,,1000,roll_0_10000,,
direct,388,Brute,298,10628800,2,984,,1000,roll_0_10000,,
direct,388,Brute,298,10628800,3,989,,1000,roll_0_10000,,
direct,388,Brute,298,10628800,4,995,,1000,roll_0_10000,,
direct,388,Brute,298,10628800,5,998,,1000,roll_0_10000,,
direct,388,Brute,298,10628800,6,220,,1500,roll_0_10000,,
direct,388,Brute,298,10628800,7,219,,1500,roll_0_10000,,
direct,388,Brute,298,10628800,8,777,,9000,roll_0_10000,,
direct,388,Brute,298,10628800,9,1047,,10000,roll_0_10000,,
direct,389,Fury Brute,307,93124200,0,1175,,3500,roll_0_10000,,
direct,389,Fury Brute,307,93124200,1,1179,,3500,roll_0_10000,,
direct,389,Fury Brute,307,93124200,2,631,,3500,roll_0_10000,,
direct,389,Fury Brute,307,93124200,3,635,,3500,roll_0_10000,,
direct,389,Fury Brute,307,93124200,4,626,,3500,roll_0_10000,,
direct,389,Fury Brute,307,93124200,5,878,,3500,roll_0_10000,,
direct,389,Fury Brute,307,93124200,6,1050,,10000,roll_0_10000,,
direct,389,Fury Brute,307,93124200,7,814,,10000,roll_0_10000,,
direct,389,Fury Brute,307,93124200,8,797,,10000,roll_0_10000,,
direct,389,Fury Brute,307,93124200,9,794,,10000,roll_0_10000,,
direct,390,Earthkite,315,11876100,0,1166,,1000,roll_0_10000,,
direct,390,Earthkite,315,11876100,1,1170,,1000,roll_0_10000,,
direct,390,Earthkite,315,11876100,2,988,,500,roll_0_10000,,
direct,390,Earthkite,315,11876100,3,993,,1000,roll_0_10000,,
direct,390,Earthkite,315,11876100,4,999,,1000,roll_0_10000,,
direct,390,Earthkite,315,11876100,5,987,,1000,roll_0_10000,,
direct,390,Earthkite,315,11876100,6,810,,3000,roll_0_10000,,
direct,390,Earthkite,315,11876100,7,220,,2000,roll_0_10000,,
direct,390,Earthkite,315,11876100,8,219,,2000,roll_0_10000,,
direct,390,Earthkite,315,11876100,9,793,,9000,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,0,1186,,2000,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,1,1182,,2000,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,2,884,,2500,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,3,888,,2500,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,4,892,,2500,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,5,896,,2500,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,6,767,,10000,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,7,777,,10000,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,8,1327,,5000,roll_0_10000,,
direct,391,Iron Earthkite,320,101178000,9,807,,10000,roll_0_10000,,
direct,392,Bone Worker,280,9383700,0,700,,3500,roll_0_10000,,
direct,392,Bone Worker,280,9383700,1,705,,3500,roll_0_10000,,
direct,392,Bone Worker,280,9383700,2,711,,3500,roll_0_10000,,
direct,392,Bone Worker,280,9383700,3,698,,3500,roll_0_10000,,
direct,392,Bone Worker,280,9383700,6,777,,10000,roll_0_10000,,
direct,392,Bone Worker,280,9383700,7,787,,10000,roll_0_10000,,
direct,392,Bone Worker,280,9383700,8,784,,10000,roll_0_10000,,
direct,392,Bone Worker,280,9383700,9,1040,,10000,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,0,704,,3500,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,1,709,,3500,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,2,699,,3500,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,3,702,,3500,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,6,796,,10000,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,7,793,,10000,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,8,787,,10000,roll_0_10000,,
direct,393,Bone Sorcerer,285,9721800,9,1041,,10000,roll_0_10000,,
direct,394,Bone Master,290,10065900,0,708,,3500,roll_0_10000,,
direct,394,Bone Master,290,10065900,1,697,,3500,roll_0_10000,,
direct,394,Bone Master,290,10065900,2,703,,3500,roll_0_10000,,
direct,394,Bone Master,290,10065900,3,706,,3500,roll_0_10000,,
direct,394,Bone Master,290,10065900,6,781,,10000,roll_0_10000,,
direct,394,Bone Master,290,10065900,7,777,,10000,roll_0_10000,,
direct,394,Bone Master,290,10065900,8,784,,10000,roll_0_10000,,
direct,394,Bone Master,290,10065900,9,1040,,10000,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,0,1168,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,1,1172,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,2,996,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,3,985,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,4,991,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,5,994,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,6,810,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,7,220,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,8,219,,500,roll_0_10000,,
direct,395,Xpier Genter,280,9383700,9,1044,,3000,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,0,700,,5500,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,1,705,,5500,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,2,711,,5500,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,3,698,,5500,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,6,501,,10000,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,7,505,,10000,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,8,509,,10000,roll_0_10000,,
direct,396,Hammer Genter,285,9721800,9,856,,10000,roll_0_10000,,
direct,397,Neo Khan,312,96182200,0,1188,,1500,roll_0_10000,,
direct,397,Neo Khan,312,96182200,1,1184,,1000,roll_0_10000,,
direct,397,Neo Khan,312,96182200,2,890,,1500,roll_0_10000,,
direct,397,Neo Khan,312,96182200,3,882,,1500,roll_0_10000,,
direct,397,Neo Khan,312,96182200,4,886,,1500,roll_0_10000,,
direct,397,Neo Khan,312,96182200,5,989,,1500,roll_0_10000,,
direct,397,Neo Khan,312,96182200,6,767,,10000,roll_0_10000,,
direct,397,Neo Khan,312,96182200,7,815,,10000,roll_0_10000,,
direct,397,Neo Khan,312,96182200,8,1327,,5000,roll_0_10000,,
direct,397,Neo Khan,312,96182200,9,1040,,10000,roll_0_10000,,
direct,398,X-Genter,285,9721800,0,696,,5500,roll_0_10000,,
direct,398,X-Genter,285,9721800,1,701,,5500,roll_0_10000,,
direct,398,X-Genter,285,9721800,2,707,,5500,roll_0_10000,,
direct,398,X-Genter,285,9721800,3,710,,5500,roll_0_10000,,
direct,398,X-Genter,285,9721800,6,498,,10000,roll_0_10000,,
direct,398,X-Genter,285,9721800,7,502,,10000,roll_0_10000,,
direct,398,X-Genter,285,9721800,8,506,,10000,roll_0_10000,,
direct,398,X-Genter,285,9721800,9,859,,10000,roll_0_10000,,
direct,399,Fist Genter,280,9383700,0,704,,5500,roll_0_10000,,
direct,399,Fist Genter,280,9383700,1,709,,5500,roll_0_10000,,
direct,399,Fist Genter,280,9383700,2,699,,5500,roll_0_10000,,
direct,399,Fist Genter,280,9383700,3,702,,5500,roll_0_10000,,
direct,399,Fist Genter,280,9383700,6,792,,10000,roll_0_10000,,
direct,399,Fist Genter,280,9383700,7,765,,10000,roll_0_10000,,
direct,399,Fist Genter,280,9383700,8,762,,10000,roll_0_10000,,
direct,399,Fist Genter,280,9383700,9,760,,10000,roll_0_10000,,
direct,400,Iron Genter,290,10065900,0,708,,5500,roll_0_10000,,
direct,400,Iron Genter,290,10065900,1,697,,5500,roll_0_10000,,
direct,400,Iron Genter,290,10065900,2,703,,5500,roll_0_10000,,
direct,400,Iron Genter,290,10065900,3,706,,5500,roll_0_10000,,
direct,400,Iron Genter,290,10065900,6,796,,10000,roll_0_10000,,
direct,400,Iron Genter,290,10065900,7,765,,10000,roll_0_10000,,
direct,400,Iron Genter,290,10065900,8,762,,10000,roll_0_10000,,
direct,400,Iron Genter,290,10065900,9,760,,10000,roll_0_10000,,
direct,401,Spider,280,9383700,0,1168,,500,roll_0_10000,,
direct,401,Spider,280,9383700,1,1172,,500,roll_0_10000,,
direct,401,Spider,280,9383700,2,996,,500,roll_0_10000,,
direct,401,Spider,280,9383700,3,985,,500,roll_0_10000,,
direct,401,Spider,280,9383700,4,991,,500,roll_0_10000,,
direct,401,Spider,280,9383700,5,994,,500,roll_0_10000,,
direct,401,Spider,280,9383700,6,810,,500,roll_0_10000,,
direct,401,Spider,280,9383700,7,220,,500,roll_0_10000,,
direct,401,Spider,280,9383700,8,219,,500,roll_0_10000,,
direct,401,Spider,280,9383700,9,1045,,500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,0,1177,,1500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,1,1181,,1500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,2,624,,2500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,3,629,,2500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,4,633,,2500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,5,880,,2500,roll_0_10000,,
direct,402,Rain Spider,288,81954100,6,815,,8000,roll_0_10000,,
direct,402,Rain Spider,288,81954100,7,777,,10000,roll_0_10000,,
direct,402,Rain Spider,288,81954100,8,814,,8000,roll_0_10000,,
direct,402,Rain Spider,288,81954100,9,1041,,10000,roll_0_10000,,
direct,403,Gurmong,285,9721800,0,1169,,500,roll_0_10000,,
direct,403,Gurmong,285,9721800,1,1173,,500,roll_0_10000,,
direct,403,Gurmong,285,9721800,2,984,,500,roll_0_10000,,
direct,403,Gurmong,285,9721800,3,989,,500,roll_0_10000,,
direct,403,Gurmong,285,9721800,4,995,,500,roll_0_10000,,
direct,403,Gurmong,285,9721800,5,998,,500,roll_0_10000,,
direct,403,Gurmong,285,9721800,6,810,,2000,roll_0_10000,,
direct,403,Gurmong,285,9721800,7,220,,1000,roll_0_10000,,
direct,403,Gurmong,285,9721800,8,219,,1000,roll_0_10000,,
direct,403,Gurmong,285,9721800,9,1044,,10000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,0,1189,,1000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,1,1185,,500,roll_0_10000,,
direct,404,Clay Specter,290,83096200,2,881,,1000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,3,885,,1000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,4,889,,1000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,5,892,,1000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,6,1050,,500,roll_0_10000,,
direct,404,Clay Specter,290,83096200,7,1327,,5000,roll_0_10000,,
direct,404,Clay Specter,290,83096200,8,814,,3500,roll_0_10000,,
direct,404,Clay Specter,290,83096200,9,1040,,10000,roll_0_10000,,
direct,405,Devil Hood,300,88926000,0,1177,,2500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,1,1181,,2500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,2,624,,3500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,3,629,,3500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,4,633,,3500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,5,880,,3500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,6,815,,10000,roll_0_10000,,
direct,405,Devil Hood,300,88926000,7,1050,,10000,roll_0_10000,,
direct,405,Devil Hood,300,88926000,8,221,,7500,roll_0_10000,,
direct,405,Devil Hood,300,88926000,9,220,,7500,roll_0_10000,,
direct,406,Devil Force,309,94341600,0,1176,,2500,roll_0_10000,,
direct,406,Devil Force,309,94341600,1,1180,,2500,roll_0_10000,,
direct,406,Devil Force,309,94341600,2,634,,3500,roll_0_10000,,
direct,406,Devil Force,309,94341600,3,625,,3500,roll_0_10000,,
direct,406,Devil Force,309,94341600,4,630,,3500,roll_0_10000,,
direct,406,Devil Force,309,94341600,5,879,,3500,roll_0_10000,,
direct,406,Devil Force,309,94341600,6,221,,7500,roll_0_10000,,
direct,406,Devil Force,309,94341600,7,220,,7500,roll_0_10000,,
direct,406,Devil Force,309,94341600,8,219,,7500,roll_0_10000,,
direct,406,Devil Force,309,94341600,9,817,,10000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,0,704,,2000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,1,709,,2000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,2,699,,2000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,3,702,,2000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,6,777,,10000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,7,796,,10000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,8,1042,,10000,roll_0_10000,,
direct,407,Light Warrior,295,10416000,9,-1,,10000,roll_0_10000,,
direct,408,Hawk Valkyrie,300,10771900,0,708,,10000,roll_0_10000,,
